29,78362377
27,66350291
27,98150578
20,10956145
24,6089053
23,06253243
23,03415021
28,56227302
26,3289285
22,94045839
29,4799646
27,41447188
25,92852565
23,505356
26,19678335
22,51533555
23,40403455
27,13736381
23,9414655
22,91024506
22,68044069
23,88256478
22,11157567
26,79738762
24,98702963
27,5777459
21,62297433
29,14792322
27,25211341
26,91579943
22,96426283
23,79589221
27,07907346
26,76625874
23,48551897
27,81517991
20,86886196
20,05951109
22,99295022
20,99276711
26,64845729
25,55436872
21,70171209
28,21344646
28,16705832
21,79052095
29,62004456
27,56523331
21,82775353
22,5531785
21,4148381
21,98309275
23,01126133
24,14563433
25,83605457
27,23776971
23,35764641
29,79827265
23,74584185
24,08337657
25,5671865
21,51188696
23,83129368
27,38303781
27,28324229
24,66231269
20,05035554
20,0143437
20,62013611
25,66515091
29,88067263
24,37482833
28,89828181
28,02179022
27,42912076
29,2977691
27,14682455
27,05893124
20,4730369
25,1884518
27,94152654
28,66817225
25,48265023
25,20004883
29,13449507
22,36426893
29,69847713
25,2519303
25,04165777
23,97320475
24,32111576
20,71169164
27,65129551
28,25861385
27,8768273
22,54860073
29,41221351
26,80410169
23,82122257
20,77242347
24,16791284
21,46305734
21,4435255
27,96899319
27,79778436
28,6855678
24,13464766
20,74770348
25,12649922
25,03524888
24,08093509
21,91076388
24,66780602
29,21506394
27,44560076
21,15604114
27,76116214
20,90395825
29,10184027
27,13156529
23,66435743
21,72643208
20,97811823
28,64497818
27,16879788
28,66145817
23,0814539
27,84997101
20,29450362
25,20523698
21,25492111
23,2166509
24,62965789
20,60121464
20,74098941
25,09781182
25,87817011
22,44972076
29,60417493
21,70720542
27,1764275
23,00729392
21,08066042
28,32087161
22,74147771
24,48927274
28,91781365
27,51091037
28,41547899
23,69273965
24,76149785
23,23038423
20,6634724
21,24393445
21,65929136
26,55690176
20,59694205
25,78997162
22,73873104
25,90655232
24,57136753
28,44233528
29,12228767
29,53703421
27,93572802
27,7886288
26,14490188
23,14645833
23,48399304
20,78249458
21,93548387
20,38117618
21,17984558
29,82512894
27,4221015
29,06918546
20,70986053
21,34891812
21,82531205
20,9848323
23,4336375
26,22150334
22,70516068
27,96563616
25,29038362
27,27439192
24,61897641
22,18482009
27,22525712
24,27503281
25,4545732
23,40006714
24,69649342
21,6544084
24,50483718
20,98574786
22,82845546
29,29715873
21,33854183
23,5627308
28,77254555
21,71300394
29,54008606
24,03790399
27,83349101
25,90105899
24,36719871
22,86935026
24,93301187
23,21420942
28,40723899
27,36228523
27,96502579
25,54338206
24,27350688
29,8156682
24,60737938
21,12796411
28,42371899
22,3279519
29,15585803
20,31067843
25,14755699
21,07577746
20,93539232
26,5437788
24,79842524
27,87835322
20,86336863
22,96121097
25,3193762
21,85674612
27,71202734
29,83397931
21,13986633
29,00814844
20,64424574
23,2105472
28,49085971
22,49732963
29,58311716
20,06805628
21,21402631
21,48899808
29,97100742
20,27405622
26,11896115
21,32206183
23,49040193
20,67903684
21,95287942
22,8479873
21,30252998
21,65349284
21,04861599
23,74095889
21,36753441
21,3739433
27,71019623
29,59196753
26,4085818
28,17804498
22,39600818
27,60155034
24,08490249
26,29932554
25,77135533
20,68422498
25,93432417
25,29129917
21,68004395
24,79171117
26,64479507
28,45637379
23,11044649
27,27408673
20,22461623
20,5917539
20,20691549
29,08932768
24,62691122
20,36347545
24,39863277
28,66969817
21,39347514
27,62230293
27,70134587
20,26429029
21,88329722
20,97170934
21,26010926
24,5658742
26,64326914
25,90716269
22,19000824
24,43220313
29,48545793
28,82747887
22,78237251
23,52244636
22,8357799
27,24326304
21,13498337
20,65279092
25,91570788
21,48625141
27,27256081
27,68852809
22,31330302
28,23755608
23,81572924
23,78307443
28,51771599
21,17984558
